,pres_0,pres_1,time
364,896,818,1629225492.282721
365,896,820,1629225492.2948518
366,895,817,1629225492.303515
367,895,817,1629225492.3115199
368,896,824,1629225492.3235843
369,896,818,1629225492.331815
370,896,825,1629225492.3392086
371,896,820,1629225492.3481913
372,895,818,1629225492.3607528
373,896,819,1629225492.3689723
374,897,819,1629225492.3761723
375,896,820,1629225492.3891368
376,896,818,1629225492.3975027
377,897,818,1629225492.4058466
378,896,818,1629225492.4138947
379,896,818,1629225492.4262793
380,890,819,1629225492.4344873
381,895,819,1629225492.4427564
382,897,794,1629225492.4549704
383,895,829,1629225492.4632292
384,896,854,1629225492.4713018
385,897,818,1629225492.479585
386,898,818,1629225492.4918377
387,896,818,1629225492.499942
388,896,818,1629225492.507374
389,896,850,1629225492.5205238
390,896,819,1629225492.5281162
391,896,824,1629225492.536961
392,895,818,1629225492.5450995
393,898,818,1629225492.55709
394,903,812,1629225492.5652087
395,896,817,1629225492.5735564
396,895,817,1629225492.5860128
397,897,816,1629225492.593273
398,896,816,1629225492.6012514
399,898,818,1629225492.6105754
400,897,815,1629225492.6222513
401,898,816,1629225492.630922
402,896,815,1629225492.6387901
403,896,814,1629225492.6515741
404,896,813,1629225492.6596894
405,896,813,1629225492.667677
406,897,812,1629225492.676078
407,895,805,1629225492.6885235
408,897,788,1629225492.6966193
409,896,794,1629225492.7050023
410,896,787,1629225492.716971
411,895,781,1629225492.7252293
412,897,764,1629225492.7334733
413,896,740,1629225492.7415862
414,904,699,1629225492.753966
415,895,673,1629225492.761383
416,903,658,1629225492.7703245
417,895,649,1629225492.782383
418,895,647,1629225492.7904043
419,896,637,1629225492.7987585
420,896,646,1629225492.80696
421,896,642,1629225492.819427
422,896,652,1629225492.8274875
423,904,648,1629225492.8359227
424,896,647,1629225492.8475068
425,896,654,1629225492.855892
426,896,656,1629225492.8642533
427,896,656,1629225492.8725278
428,896,660,1629225492.8846939
429,896,663,1629225492.8932362
430,898,663,1629225492.901153
431,893,671,1629225492.9136558
432,896,668,1629225492.921549
433,896,666,1629225492.9301524
434,900,665,1629225492.9383414
435,896,667,1629225492.9504619
436,896,668,1629225492.9586973
437,897,670,1629225492.9668276
438,898,668,1629225492.9793704
439,896,667,1629225492.987506
440,896,660,1629225492.9946344
441,896,617,1629225493.0038226
442,899,667,1629225493.0158103
443,895,667,1629225493.0232036
444,896,666,1629225493.032008
445,896,667,1629225493.043537
446,896,665,1629225493.052512
447,897,664,1629225493.0611174
448,895,668,1629225493.069413
449,881,673,1629225493.0811024
450,896,670,1629225493.0895255
451,896,672,1629225493.0970542
452,896,669,1629225493.109718
453,896,668,1629225493.118676
454,896,668,1629225493.1256528
455,895,670,1629225493.1336284
456,898,676,1629225493.1472602
457,895,661,1629225493.1553462
458,892,670,1629225493.1636102
459,896,670,1629225493.175519
460,896,671,1629225493.1829543
461,896,672,1629225493.1912432
462,895,674,1629225493.199837
463,898,674,1629225493.211819
464,896,677,1629225493.2209609
465,895,678,1629225493.2286692
466,904,676,1629225493.241256
467,895,672,1629225493.2490797
468,895,670,1629225493.2576213
469,895,663,1629225493.2655773
470,895,669,1629225493.2780728
471,894,672,1629225493.2861402
472,894,623,1629225493.2937882
473,894,674,1629225493.305839
474,892,621,1629225493.3148634
475,891,669,1629225493.3225257
476,885,670,1629225493.3307095
477,889,671,1629225493.34341
478,886,670,1629225493.3514664
479,881,669,1629225493.3594286
480,878,670,1629225493.3720477
481,873,663,1629225493.380582
482,866,636,1629225493.3881834
483,857,669,1629225493.3961716
484,844,670,1629225493.4093015
485,827,670,1629225493.4167445
486,814,668,1629225493.4256487
487,788,693,1629225493.4376273
488,781,672,1629225493.4462256
489,743,667,1629225493.454408
490,700,669,1629225493.4624932
