,pres_0,pres_1,time
508,338,267,1629234154.3956978
509,332,285,1629234154.3956978
510,339,280,1629234154.4189496
511,337,271,1629234154.4269266
512,339,271,1629234154.4349053
513,345,270,1629234154.4383469
514,336,269,1629234154.4539685
515,341,289,1629234154.458975
516,342,265,1629234154.458975
517,341,264,1629234154.4746006
518,340,260,1629234154.4902246
519,341,259,1629234154.4902246
520,348,257,1629234154.5058515
521,344,259,1629234154.5214639
522,347,256,1629234154.5214639
523,343,253,1629234154.5371144
524,345,254,1629234154.5371144
525,346,248,1629234154.5527112
526,341,244,1629234154.55927
527,342,245,1629234154.5780892
528,342,246,1629234154.579079
529,339,244,1629234154.5947495
530,341,249,1629234154.5947495
531,347,249,1629234154.6104975
532,352,248,1629234154.6104975
533,352,249,1629234154.626087
534,351,250,1629234154.6416996
535,339,249,1629234154.6416996
536,339,248,1629234154.6594915
537,340,256,1629234154.6594915
538,340,236,1629234154.6752782
539,347,260,1629234154.6752782
540,347,250,1629234154.6909022
541,342,252,1629234154.7064936
542,341,252,1629234154.7064936
543,344,275,1629234154.7220066
544,344,277,1629234154.7220066
545,340,279,1629234154.7390187
546,343,273,1629234154.7547767
547,343,281,1629234154.759929
548,345,280,1629234154.759929
549,340,280,1629234154.775567
550,340,279,1629234154.7913492
551,337,281,1629234154.7913492
552,338,281,1629234154.8069394
553,338,280,1629234154.8069394
554,392,280,1629234154.8225646
555,403,282,1629234154.8381824
556,588,282,1629234154.8381824
557,780,286,1629234154.853839
558,970,289,1629234154.8599954
559,971,291,1629234154.8757942
560,971,288,1629234154.8757942
561,971,287,1629234154.891415
562,971,298,1629234154.891415
563,972,289,1629234154.9068632
564,972,285,1629234154.922657
565,971,293,1629234154.922657
566,971,287,1629234154.938228
567,971,285,1629234154.938228
568,970,291,1629234154.953871
569,854,292,1629234154.9598794
570,856,292,1629234154.9756508
571,853,292,1629234154.9756508
572,847,292,1629234154.9912999
573,849,295,1629234155.0068915
574,846,291,1629234155.0068915
575,844,290,1629234155.0225577
576,847,271,1629234155.0225577
577,848,382,1629234155.0379908
578,852,428,1629234155.053755
579,842,446,1629234155.0599082
580,855,434,1629234155.0599082
581,856,465,1629234155.0757053
582,862,444,1629234155.0757053
583,862,448,1629234155.0911543
584,864,455,1629234155.106949
585,865,457,1629234155.106949
586,864,455,1629234155.1224005
587,869,455,1629234155.1381629
588,867,456,1629234155.1381629
589,867,449,1629234155.1537828
590,865,454,1629234155.159934
591,865,460,1629234155.1757355
592,864,458,1629234155.1757355
593,863,458,1629234155.191354
594,863,463,1629234155.191354
595,862,459,1629234155.2125566
596,863,462,1629234155.2125566
597,864,478,1629234155.2283227
598,866,458,1629234155.2283227
599,866,455,1629234155.2439466
600,867,459,1629234155.2439466
601,868,462,1629234155.2601013
602,869,455,1629234155.2758896
603,871,476,1629234155.2758896
604,870,459,1629234155.2915487
605,869,483,1629234155.3071034
606,876,467,1629234155.3071034
607,869,464,1629234155.3226418
608,868,469,1629234155.3226418
609,868,470,1629234155.3382685
610,869,472,1629234155.3382685
611,868,472,1629234155.360138
612,869,471,1629234155.360138
613,872,502,1629234155.3759258
614,869,470,1629234155.3759258
615,869,472,1629234155.3914104
616,869,472,1629234155.4070065
617,869,470,1629234155.4070065
618,871,473,1629234155.4226441
619,872,473,1629234155.4382474
620,869,468,1629234155.4382474
621,850,473,1629234155.4538689
622,870,472,1629234155.4603739
623,869,474,1629234155.4603739
624,870,474,1629234155.4760487
625,870,474,1629234155.491749
626,869,475,1629234155.491749
627,870,475,1629234155.5072439
628,871,470,1629234155.5072439
629,869,473,1629234155.5228758
630,870,474,1629234155.5385213
631,871,473,1629234155.5385213
632,871,474,1629234155.5604396
633,871,475,1629234155.5604396
634,871,476,1629234155.5762386
635,848,476,1629234155.5762386
636,870,477,1629234155.5917144
637,870,479,1629234155.5917144
638,870,479,1629234155.607307
639,870,476,1629234155.62294
640,871,475,1629234155.62294
641,871,479,1629234155.6385794
642,871,476,1629234155.646123
643,871,475,1629234155.660655
644,873,475,1629234155.660655
645,872,476,1629234155.676309
646,872,475,1629234155.691902
647,871,473,1629234155.691902
648,872,474,1629234155.7076647
649,871,475,1629234155.7076647
650,870,477,1629234155.723287
651,871,476,1629234155.723287
652,871,476,1629234155.7387962
653,868,476,1629234155.7543998
654,874,477,1629234155.7610784
655,875,478,1629234155.7610784
656,871,478,1629234155.7768774
657,872,478,1629234155.7924857
658,872,477,1629234155.7924857
659,872,473,1629234155.8079455
660,873,474,1629234155.8237052
661,872,471,1629234155.8237052
662,871,475,1629234155.8392503
663,870,474,1629234155.8392503
664,871,463,1629234155.8548825
665,872,474,1629234155.8615227
666,872,474,1629234155.8772595
667,872,476,1629234155.8772595
668,872,475,1629234155.8929112
669,871,475,1629234155.8929112
670,869,477,1629234155.9085326
671,873,478,1629234155.9241545
672,872,479,1629234155.9241545
673,872,478,1629234155.9398062
674,872,478,1629234155.9398062
675,872,479,1629234155.961902
676,872,479,1629234155.961902
677,872,481,1629234155.9776983
678,873,477,1629234155.9776983
679,872,467,1629234155.9933205
680,877,478,1629234155.9933205
681,872,478,1629234156.0087693
682,872,478,1629234156.024534
683,872,478,1629234156.024534
684,872,478,1629234156.040184
685,873,478,1629234156.0556388
686,872,479,1629234156.062296
687,872,479,1629234156.062296
688,872,478,1629234156.0779681
689,872,485,1629234156.093685
690,872,477,1629234156.093685
691,872,477,1629234156.1093376
692,874,477,1629234156.1093376
693,871,477,1629234156.1249583
694,872,476,1629234156.1249583
695,875,478,1629234156.1405792
696,873,475,1629234156.1560268
697,874,476,1629234156.1627069
698,872,481,1629234156.1627069
699,872,475,1629234156.1797712
700,869,475,1629234156.1955352
701,871,477,1629234156.1955352
702,872,484,1629234156.2111597
703,873,479,1629234156.2111597
704,874,480,1629234156.2268085
705,872,480,1629234156.2268085
706,873,480,1629234156.242256
707,872,481,1629234156.2580497
708,873,481,1629234156.2625544
709,885,480,1629234156.2783542
710,872,480,1629234156.2783542
711,879,481,1629234156.2939754
712,874,480,1629234156.2939754
713,873,476,1629234156.3095644
714,873,479,1629234156.3252168
715,873,479,1629234156.3252168
716,873,477,1629234156.342436
717,873,479,1629234156.342436
718,872,475,1629234156.3628812
719,865,476,1629234156.3628812
720,873,478,1629234156.378679
721,872,476,1629234156.378679
722,873,477,1629234156.3943017
723,873,476,1629234156.4097476
724,876,475,1629234156.4097476
725,872,475,1629234156.4255414
726,873,475,1629234156.4255414
727,874,473,1629234156.441164
728,871,476,1629234156.4567857
729,873,476,1629234156.4629714
730,870,475,1629234156.4629714
731,872,475,1629234156.47877
732,872,480,1629234156.4943907
733,872,475,1629234156.4943907
734,872,481,1629234156.5098653
735,872,475,1629234156.5098653
736,872,473,1629234156.5256028
737,872,473,1629234156.5256028
738,872,475,1629234156.5410829
739,872,473,1629234156.556875
740,872,473,1629234156.5630586
741,871,472,1629234156.5788555
742,869,474,1629234156.5788555
743,874,470,1629234156.5943046
744,873,478,1629234156.5943046
745,872,474,1629234156.6100998
746,872,467,1629234156.625723
747,872,469,1629234156.625723
748,872,474,1629234156.6413422
749,872,472,1629234156.6413422
750,872,473,1629234156.663144
751,873,474,1629234156.663144
752,875,475,1629234156.678941
753,868,474,1629234156.678941
754,873,475,1629234156.694564
755,872,476,1629234156.7101874
756,872,474,1629234156.7101874
757,875,474,1629234156.7258072
758,872,449,1629234156.7258072
759,872,469,1629234156.7495437
760,872,472,1629234156.7575166
761,872,473,1629234156.763223
762,871,477,1629234156.763223
763,872,472,1629234156.7790196
764,872,478,1629234156.7946415
765,872,476,1629234156.7946415
766,872,477,1629234156.8102632
767,873,483,1629234156.8102632
768,872,477,1629234156.8258836
769,872,473,1629234156.8415065
770,873,476,1629234156.8415065
771,872,478,1629234156.857131
772,872,477,1629234156.8632205
773,872,479,1629234156.8790226
774,871,480,1629234156.8790226
775,871,473,1629234156.894641
776,871,475,1629234156.894641
777,872,481,1629234156.9102538
778,872,474,1629234156.9257884
779,872,476,1629234156.9257884
780,872,478,1629234156.9414933
781,873,476,1629234156.9414933
782,873,478,1629234156.9570858
783,872,480,1629234156.963098
784,872,477,1629234156.9788883
785,873,478,1629234156.9788883
786,872,477,1629234156.9945123
787,872,478,1629234157.0101292
788,872,479,1629234157.0101292
789,872,479,1629234157.0257547
790,872,478,1629234157.0257547
791,872,479,1629234157.0413737
792,877,478,1629234157.056855
793,869,481,1629234157.0633633
794,873,478,1629234157.0633633
795,873,481,1629234157.0791495
796,872,480,1629234157.0791495
797,873,481,1629234157.0947714
798,873,479,1629234157.1102302
799,873,480,1629234157.1102302
800,867,494,1629234157.126013
801,872,498,1629234157.1416473
802,872,480,1629234157.1416473
803,872,480,1629234157.1572387
804,872,480,1629234157.163274
805,873,480,1629234157.1790714
806,873,481,1629234157.1790714
807,873,480,1629234157.194693
808,874,479,1629234157.194693
809,874,474,1629234157.2103145
810,873,480,1629234157.2103145
811,873,481,1629234157.2312577
812,872,481,1629234157.2469065
813,872,482,1629234157.2469065
814,873,481,1629234157.2469065
815,872,479,1629234157.2631803
816,874,482,1629234157.27898
817,873,483,1629234157.27898
818,872,483,1629234157.294426
819,876,482,1629234157.3102229
820,874,482,1629234157.3102229
821,874,482,1629234157.3258426
822,873,483,1629234157.3258426
823,873,481,1629234157.3414643
824,874,482,1629234157.3414643
825,872,482,1629234157.3632343
826,872,481,1629234157.3632343
827,872,482,1629234157.3790333
828,873,478,1629234157.3790333
829,873,485,1629234157.3946526
830,874,473,1629234157.4102764
831,874,481,1629234157.4102764
832,874,480,1629234157.4257226
833,873,481,1629234157.4415176
834,873,482,1629234157.4415176
835,873,483,1629234157.45714
836,873,482,1629234157.463235
837,874,482,1629234157.463235
838,874,483,1629234157.4788663
839,873,482,1629234157.4946532
840,873,482,1629234157.4946532
841,873,461,1629234157.5102746
842,874,492,1629234157.5102746
843,873,483,1629234157.5257242
844,874,483,1629234157.541518
845,874,482,1629234157.541518
846,874,491,1629234157.5632315
847,874,481,1629234157.5632315
848,874,483,1629234157.579029
849,874,484,1629234157.579029
850,874,483,1629234157.594651
851,873,483,1629234157.594651
852,873,483,1629234157.6100981
853,873,484,1629234157.6258926
854,874,481,1629234157.6258926
855,874,482,1629234157.6415033
856,874,481,1629234157.6415033
857,874,495,1629234157.6631334
858,875,483,1629234157.6631334
859,874,484,1629234157.6789193
860,874,483,1629234157.6945422
861,874,482,1629234157.6945422
862,874,482,1629234157.7101643
863,874,483,1629234157.7101643
864,874,482,1629234157.7257843
865,873,482,1629234157.7257843
866,874,482,1629234157.7490258
867,874,483,1629234157.761304
868,872,482,1629234157.769113
869,874,482,1629234157.7777035
870,874,484,1629234157.785908
871,874,485,1629234157.7979538
872,874,482,1629234157.8061466
873,874,484,1629234157.8145947
874,873,482,1629234157.8268569
875,879,487,1629234157.8348784
876,874,483,1629234157.8432524
877,874,483,1629234157.851354
878,874,482,1629234157.8631885
879,874,482,1629234157.8715336
880,870,477,1629234157.879867
881,873,482,1629234157.892352
882,893,482,1629234157.9004574
883,874,482,1629234157.9087796
884,875,482,1629234157.916985
885,875,481,1629234157.929252
886,874,482,1629234157.9367793
887,874,476,1629234157.9456477
888,874,482,1629234157.9572523
889,874,483,1629234157.966151
890,875,491,1629234157.9737186
891,874,483,1629234157.9818091
892,874,481,1629234157.99374
893,875,483,1629234158.002997
894,874,482,1629234158.0112152
895,876,482,1629234158.0234814
896,875,482,1629234158.0316582
897,875,480,1629234158.0396132
898,874,486,1629234158.047676
899,870,483,1629234158.060337
900,875,483,1629234158.0676293
901,874,483,1629234158.0767262
902,873,483,1629234158.0890265
903,873,482,1629234158.096988
904,875,483,1629234158.1048698
905,874,483,1629234158.1133296
906,874,483,1629234158.125883
907,875,483,1629234158.1330402
908,875,484,1629234158.1421921
909,875,480,1629234158.1544938
910,875,484,1629234158.1627026
911,874,481,1629234158.1706975
912,873,483,1629234158.1790996
913,872,483,1629234158.191412
914,875,508,1629234158.1995876
915,873,500,1629234158.207778
916,873,484,1629234158.220027
917,873,483,1629234158.228236
918,874,485,1629234158.2364142
919,874,484,1629234158.244603
920,874,484,1629234158.2569304
921,874,484,1629234158.2647316
922,875,483,1629234158.2730198
923,874,484,1629234158.2855854
924,874,484,1629234158.2938063
925,874,485,1629234158.3017762
926,873,483,1629234158.3102007
927,874,483,1629234158.3215902
928,873,484,1629234158.330801
929,874,484,1629234158.337985
930,873,484,1629234158.351136
931,873,483,1629234158.359311
932,873,485,1629234158.3651397
933,874,484,1629234158.3651397
934,874,484,1629234158.380941
935,874,485,1629234158.380941
936,875,484,1629234158.396386
937,875,485,1629234158.4160378
938,873,484,1629234158.4160378
939,874,485,1629234158.4330008
940,874,485,1629234158.4405746
941,874,485,1629234158.4405746
942,875,485,1629234158.456374
943,875,485,1629234158.4644854
