,pres_0,pres_1,time
415,461,649,1629218059.1192856
416,461,641,1629218059.125456
417,461,648,1629218059.125456
418,463,663,1629218059.1415873
419,461,686,1629218059.1571298
420,462,705,1629218059.1571298
421,467,717,1629218059.1727004
422,463,736,1629218059.1727004
423,465,746,1629218059.187946
424,463,750,1629218059.187946
425,463,755,1629218059.2035685
426,466,753,1629218059.219669
427,467,758,1629218059.2260687
428,464,766,1629218059.2260687
429,474,767,1629218059.242061
430,468,768,1629218059.257646
431,491,774,1629218059.257646
432,466,776,1629218059.2729359
433,466,775,1629218059.2889378
434,465,779,1629218059.2889378
435,446,777,1629218059.304178
436,466,780,1629218059.304178
437,451,776,1629218059.3197992
438,465,776,1629218059.3263392
439,470,783,1629218059.3420947
440,466,783,1629218059.3420947
441,465,782,1629218059.3576298
442,465,783,1629218059.3576298
443,465,781,1629218059.3732705
444,467,784,1629218059.3888817
445,464,784,1629218059.3888817
446,466,785,1629218059.4044983
447,463,783,1629218059.420074
448,466,780,1629218059.426635
449,464,784,1629218059.426635
450,466,783,1629218059.44231
451,463,783,1629218059.44231
452,474,784,1629218059.457936
453,523,785,1629218059.4735088
454,470,824,1629218059.4735088
455,463,779,1629218059.4891765
456,464,786,1629218059.4891765
457,463,786,1629218059.5047727
458,466,786,1629218059.520401
459,468,786,1629218059.5269368
460,466,791,1629218059.542593
461,463,787,1629218059.542593
462,467,788,1629218059.558215
463,468,787,1629218059.558215
464,467,788,1629218059.5738363
465,467,789,1629218059.5738363
466,467,795,1629218059.5894244
467,465,788,1629218059.6050456
468,470,792,1629218059.6050456
469,468,792,1629218059.6206675
470,477,793,1629218059.627253
471,465,792,1629218059.6429138
472,464,798,1629218059.6429138
473,468,792,1629218059.6585248
474,469,793,1629218059.6585248
475,461,793,1629218059.6741195
476,469,793,1629218059.6897664
477,470,793,1629218059.6897664
478,457,791,1629218059.705362
479,465,793,1629218059.705362
480,469,797,1629218059.7210255
481,469,793,1629218059.7275333
482,468,793,1629218059.7432024
483,469,793,1629218059.7432024
484,468,794,1629218059.758826
485,470,793,1629218059.7746859
486,470,793,1629218059.7746859
487,471,797,1629218059.7902858
488,471,794,1629218059.7902858
489,470,795,1629218059.8056467
490,470,795,1629218059.821741
491,469,794,1629218059.8275845
492,476,792,1629218059.8275845
493,469,792,1629218059.843549
494,469,795,1629218059.843549
495,472,797,1629218059.858859
496,471,797,1629218059.8744755
497,471,797,1629218059.8744755
498,471,795,1629218059.8900971
499,471,796,1629218059.905718
500,470,797,1629218059.905718
501,471,796,1629218059.92135
502,471,798,1629218059.9276154
503,467,796,1629218059.94353
504,475,798,1629218059.94353
505,469,796,1629218059.9591458
506,469,797,1629218059.9591458
507,469,797,1629218059.9748077
508,469,797,1629218059.9748077
509,469,797,1629218059.9905303
510,464,795,1629218060.0058405
511,464,798,1629218060.0058405
512,470,798,1629218060.0216055
513,470,786,1629218060.0278034
514,470,799,1629218060.0436873
515,471,800,1629218060.0436873
516,471,800,1629218060.059051
517,470,800,1629218060.0747037
518,478,800,1629218060.0747037
519,449,797,1629218060.0903242
520,476,801,1629218060.0903242
521,473,801,1629218060.1059453
522,485,800,1629218060.1059453
523,473,800,1629218060.1280904
524,473,800,1629218060.1280904
525,474,801,1629218060.1437576
526,473,804,1629218060.1437576
527,477,802,1629218060.1593792
528,473,801,1629218060.1750004
529,479,801,1629218060.1750004
530,474,802,1629218060.1909235
531,474,800,1629218060.2065024
532,474,801,1629218060.2065024
533,474,800,1629218060.222084
534,475,801,1629218060.2280936
535,474,801,1629218060.2280936
536,473,800,1629218060.24372
537,471,790,1629218060.2593427
538,474,795,1629218060.2593427
539,473,801,1629218060.2749615
540,471,805,1629218060.2749615
541,474,800,1629218060.2906053
542,470,821,1629218060.3062456
